"destination.apirport","source.airport","Latitude.x","Longitude.x","Latitude.y","Longitude.y"
"BWI","ISP",40.79520035,-73.10019684,39.17539978,-76.66829681
"BWI","BNA",36.1245002746582,-86.6781997680664,39.17539978,-76.66829681
"BWI","MIA",25.7931995391846,-80.2906036376953,39.17539978,-76.66829681
"BWI","LIT",34.7294006348,-92.2242965698,39.17539978,-76.66829681
"BWI","RDU",35.8776016235352,-78.7874984741211,39.17539978,-76.66829681
"BWI","JFK",40.63980103,-73.77890015,39.17539978,-76.66829681
"BWI","PWM",43.64619827,-70.30930328,39.17539978,-76.66829681
"BWI","JAX",30.4941005706787,-81.6878967285156,39.17539978,-76.66829681
"BWI","BHM",33.56290054,-86.75350189,39.17539978,-76.66829681
"BWI","DTW",42.2123985290527,-83.353401184082,39.17539978,-76.66829681
"BWI","SEA",47.4490013122559,-122.30899810791,39.17539978,-76.66829681
"BWI","MHT",42.9325981140137,-71.4356994628906,39.17539978,-76.66829681
"BWI","PBI",26.6832008361816,-80.0955963134766,39.17539978,-76.66829681
"BWI","ORF",36.8945999145508,-76.2012023925781,39.17539978,-76.66829681
"BWI","MCI",39.2976,-94.713898,39.17539978,-76.66829681
"BWI","FLL",26.0725994110107,-80.152702331543,39.17539978,-76.66829681
"BWI","MSP",44.8819999695,-93.2218017578,39.17539978,-76.66829681
"BWI","MDW",41.7859992980957,-87.7524032592773,39.17539978,-76.66829681
"BWI","PVD",41.7326011657715,-71.4204025268555,39.17539978,-76.66829681
"BWI","IND",39.7173,-86.294403,39.17539978,-76.66829681
"BWI","STL",38.7486991882324,-90.370002746582,39.17539978,-76.66829681
"BWI","FLL",26.0725994110107,-80.152702331543,39.17539978,-76.66829681
"BWI","BOS",42.36429977,-71.00520325,39.17539978,-76.66829681
"BWI","MSP",44.8819999695,-93.2218017578,39.17539978,-76.66829681
"BWI","SAN",32.7336006165,-117.190002441,39.17539978,-76.66829681
"BWI","ATL",33.6366996765137,-84.4281005859375,39.17539978,-76.66829681
"BWI","DAY",39.902400970459,-84.2193984985352,39.17539978,-76.66829681
"BWI","ABQ",35.0401992797852,-106.609001159668,39.17539978,-76.66829681
"BWI","PIT",40.49150085,-80.23290253,39.17539978,-76.66829681
"BWI","MYR",33.6796989441,-78.9282989502,39.17539978,-76.66829681
"BWI","MSY",29.9934005737305,-90.2580032348633,39.17539978,-76.66829681
"BWI","SAT",29.5337009429932,-98.4698028564453,39.17539978,-76.66829681
"BWI","LAS",36.08010101,-115.1520004,39.17539978,-76.66829681
"BWI","MCI",39.2976,-94.713898,39.17539978,-76.66829681
"BWI","MEM",35.0424003601074,-89.9766998291016,39.17539978,-76.66829681
"BWI","CLT",35.2140007019043,-80.9430999755859,39.17539978,-76.66829681
"BWI","HOU",29.64539909,-95.27890015,39.17539978,-76.66829681
"BWI","LAS",36.08010101,-115.1520004,39.17539978,-76.66829681
"BWI","LAX",33.94250107,-118.4079971,39.17539978,-76.66829681
"BWI","DEN",39.861698150635,-104.672996521,39.17539978,-76.66829681
"BWI","FNT",42.9654006958008,-83.7435989379883,39.17539978,-76.66829681
"BWI","PHL",39.871898651123,-75.241096496582,39.17539978,-76.66829681
"BWI","MCO",28.4293994903564,-81.3089981079102,39.17539978,-76.66829681
"BWI","BUF",42.94049835,-78.73220062,39.17539978,-76.66829681
"BWI","CHS",32.89860153,-80.04049683,39.17539978,-76.66829681
"BWI","FNT",42.9654006958008,-83.7435989379883,39.17539978,-76.66829681
"BWI","BUF",42.94049835,-78.73220062,39.17539978,-76.66829681
"BWI","MHT",42.9325981140137,-71.4356994628906,39.17539978,-76.66829681
"BWI","ATL",33.6366996765137,-84.4281005859375,39.17539978,-76.66829681
"BWI","ORF",36.8945999145508,-76.2012023925781,39.17539978,-76.66829681
"BWI","ATL",33.6366996765137,-84.4281005859375,39.17539978,-76.66829681
"BWI","GSP",34.8956985474,-82.2189025879,39.17539978,-76.66829681
"BWI","MCO",28.4293994903564,-81.3089981079102,39.17539978,-76.66829681
"BWI","ATL",33.6366996765137,-84.4281005859375,39.17539978,-76.66829681
"BWI","SAT",29.5337009429932,-98.4698028564453,39.17539978,-76.66829681
"BWI","MDW",41.7859992980957,-87.7524032592773,39.17539978,-76.66829681
"BWI","LIT",34.7294006348,-92.2242965698,39.17539978,-76.66829681
"BWI","JFK",40.63980103,-73.77890015,39.17539978,-76.66829681
"BWI","MKE",42.9472007751465,-87.896598815918,39.17539978,-76.66829681
"BWI","SDF",38.1744,-85.736,39.17539978,-76.66829681
"BWI","DTW",42.2123985290527,-83.353401184082,39.17539978,-76.66829681
"BWI","ROC",43.1189002990723,-77.6724014282227,39.17539978,-76.66829681
"BWI","DAY",39.902400970459,-84.2193984985352,39.17539978,-76.66829681
"BWI","ALB",42.7482986450195,-73.8016967773438,39.17539978,-76.66829681
"BWI","CLT",35.2140007019043,-80.9430999755859,39.17539978,-76.66829681
"BWI","ATL",33.6366996765137,-84.4281005859375,39.17539978,-76.66829681
"BWI","BHM",33.56290054,-86.75350189,39.17539978,-76.66829681
"BWI","ISP",40.79520035,-73.10019684,39.17539978,-76.66829681
"BWI","SFO",37.6189994812012,-122.375,39.17539978,-76.66829681
"BWI","DEN",39.861698150635,-104.672996521,39.17539978,-76.66829681
"BWI","SDF",38.1744,-85.736,39.17539978,-76.66829681
"BWI","SLC",40.7883987426758,-111.977996826172,39.17539978,-76.66829681
"BWI","ORD",41.97859955,-87.90480042,39.17539978,-76.66829681
"BWI","PVD",41.7326011657715,-71.4204025268555,39.17539978,-76.66829681
"BWI","IAH",29.9843997955322,-95.3414001464844,39.17539978,-76.66829681
"BWI","HOU",29.64539909,-95.27890015,39.17539978,-76.66829681
"BWI","LAX",33.94250107,-118.4079971,39.17539978,-76.66829681
"BWI","PHL",39.871898651123,-75.241096496582,39.17539978,-76.66829681
"BWI","DFW",32.896800994873,-97.0380020141602,39.17539978,-76.66829681
"BWI","FLL",26.0725994110107,-80.152702331543,39.17539978,-76.66829681
"BWI","MKE",42.9472007751465,-87.896598815918,39.17539978,-76.66829681
"BWI","ORD",41.97859955,-87.90480042,39.17539978,-76.66829681
"BWI","PIT",40.49150085,-80.23290253,39.17539978,-76.66829681
"BWI","PHX",33.4342994689941,-112.012001037598,39.17539978,-76.66829681
"BWI","CVG",39.0488014221,-84.6678009033,39.17539978,-76.66829681
"BWI","DTW",42.2123985290527,-83.353401184082,39.17539978,-76.66829681
"BWI","IND",39.7173,-86.294403,39.17539978,-76.66829681
"BWI","MIA",25.7931995391846,-80.2906036376953,39.17539978,-76.66829681
"BWI","JAX",30.4941005706787,-81.6878967285156,39.17539978,-76.66829681
"BWI","BOS",42.36429977,-71.00520325,39.17539978,-76.66829681
"BWI","MEM",35.0424003601074,-89.9766998291016,39.17539978,-76.66829681
"BWI","STL",38.7486991882324,-90.370002746582,39.17539978,-76.66829681
"BWI","ATL",33.6366996765137,-84.4281005859375,39.17539978,-76.66829681
"BWI","BDL",41.9388999939,-72.6831970215,39.17539978,-76.66829681
"BWI","BNA",36.1245002746582,-86.6781997680664,39.17539978,-76.66829681
"BWI","EWR",40.6925010681152,-74.168701171875,39.17539978,-76.66829681
"BWI","BOS",42.36429977,-71.00520325,39.17539978,-76.66829681
"BWI","MIA",25.7931995391846,-80.2906036376953,39.17539978,-76.66829681
"BZN","SLC",40.7883987426758,-111.977996826172,45.77750015,-111.1529999
"BZN","MSP",44.8819999695,-93.2218017578,45.77750015,-111.1529999
"BZN","LAS",36.08010101,-115.1520004,45.77750015,-111.1529999
"BZN","SEA",47.4490013122559,-122.30899810791,45.77750015,-111.1529999
"BZN","DEN",39.861698150635,-104.672996521,45.77750015,-111.1529999
"BZN","DEN",39.861698150635,-104.672996521,45.77750015,-111.1529999
"BZN","ORD",41.97859955,-87.90480042,45.77750015,-111.1529999
"BZN","AZA",33.30780029,-111.6549988,45.77750015,-111.1529999
"CAE","LGA",40.77719879,-73.87259674,33.9388008117676,-81.119499206543
"CAE","IAH",29.9843997955322,-95.3414001464844,33.9388008117676,-81.119499206543
"CAE","ATL",33.6366996765137,-84.4281005859375,33.9388008117676,-81.119499206543
"CAE","DCA",38.8521,-77.037697,33.9388008117676,-81.119499206543
"CAE","ATL",33.6366996765137,-84.4281005859375,33.9388008117676,-81.119499206543
"CAE","DTW",42.2123985290527,-83.353401184082,33.9388008117676,-81.119499206543
"CAE","CLT",35.2140007019043,-80.9430999755859,33.9388008117676,-81.119499206543
"CAE","ORD",41.97859955,-87.90480042,33.9388008117676,-81.119499206543
"CAE","ATL",33.6366996765137,-84.4281005859375,33.9388008117676,-81.119499206543
"CAE","DCA",38.8521,-77.037697,33.9388008117676,-81.119499206543
"CAE","CLT",35.2140007019043,-80.9430999755859,33.9388008117676,-81.119499206543
"CAE","DFW",32.896800994873,-97.0380020141602,33.9388008117676,-81.119499206543
"CAE","PHL",39.871898651123,-75.241096496582,33.9388008117676,-81.119499206543
"CAE","PHL",39.871898651123,-75.241096496582,33.9388008117676,-81.119499206543
"CAE","ATL",33.6366996765137,-84.4281005859375,33.9388008117676,-81.119499206543
"CAE","DFW",32.896800994873,-97.0380020141602,33.9388008117676,-81.119499206543
"CAE","IAD",38.94449997,-77.45580292,33.9388008117676,-81.119499206543
"CAK","PHL",39.871898651123,-75.241096496582,40.9160995483398,-81.4421997070312
"CAK","MCO",28.4293994903564,-81.3089981079102,40.9160995483398,-81.4421997070312
"CAK","BOS",42.36429977,-71.00520325,40.9160995483398,-81.4421997070312
"CAK","CLT",35.2140007019043,-80.9430999755859,40.9160995483398,-81.4421997070312
"CAK","DTW",42.2123985290527,-83.353401184082,40.9160995483398,-81.4421997070312
"CAK","BOS",42.36429977,-71.00520325,40.9160995483398,-81.4421997070312
"CAK","DCA",38.8521,-77.037697,40.9160995483398,-81.4421997070312
"CAK","LGA",40.77719879,-73.87259674,40.9160995483398,-81.4421997070312
"CAK","LGA",40.77719879,-73.87259674,40.9160995483398,-81.4421997070312
"CAK","ATL",33.6366996765137,-84.4281005859375,40.9160995483398,-81.4421997070312
"CAK","TPA",27.9755001068115,-82.533203125,40.9160995483398,-81.4421997070312
"CAK","CLT",35.2140007019043,-80.9430999755859,40.9160995483398,-81.4421997070312
"CAK","PHL",39.871898651123,-75.241096496582,40.9160995483398,-81.4421997070312
"CAK","ATL",33.6366996765137,-84.4281005859375,40.9160995483398,-81.4421997070312
"CAK","DCA",38.8521,-77.037697,40.9160995483398,-81.4421997070312
"CAK","DEN",39.861698150635,-104.672996521,40.9160995483398,-81.4421997070312
"CAK","MCO",28.4293994903564,-81.3089981079102,40.9160995483398,-81.4421997070312
"CAK","ATL",33.6366996765137,-84.4281005859375,40.9160995483398,-81.4421997070312
"CAK","ATL",33.6366996765137,-84.4281005859375,40.9160995483398,-81.4421997070312
"CAK","ORD",41.97859955,-87.90480042,40.9160995483398,-81.4421997070312
"CAK","TPA",27.9755001068115,-82.533203125,40.9160995483398,-81.4421997070312
"CAK","ATL",33.6366996765137,-84.4281005859375,40.9160995483398,-81.4421997070312
"CDB","ANC",61.1744003295898,-149.996002197266,55.2061004638672,-162.725006103516
"CDB","KVC",55.1162986755371,-162.266006469727,55.2061004638672,-162.725006103516
"CDB","NLG",56.007499694824,-161.16000366211,55.2061004638672,-162.725006103516
"CDB","ANC",61.1744003295898,-149.996002197266,55.2061004638672,-162.725006103516
"CDB","KFP",54.8474006652832,-163.410003662109,55.2061004638672,-162.725006103516
"CDC","SLC",40.7883987426758,-111.977996826172,37.701000213623,-113.098999023438
"CDR","AIA",42.0531997681,-102.804000854,42.837600708,-103.095001221
"CDR","AIA",42.0531997681,-102.804000854,42.837600708,-103.095001221
"CDR","AIA",42.0531997681,-102.804000854,42.837600708,-103.095001221
"CDV","ANC",61.1744003295898,-149.996002197266,60.4917984,-145.4779968
"CDV","YAK",59.5032997131,-139.660003662,60.4917984,-145.4779968
"CDV","ANC",61.1744003295898,-149.996002197266,60.4917984,-145.4779968
"CEC","SFO",37.6189994812012,-122.375,41.78020096,-124.2369995
"CEC","ACV",40.978099822998,-124.109001159668,41.78020096,-124.2369995
"CEM","FAI",64.81510162,-147.8560028,65.57379913,-144.7830048
"CEZ","DEN",39.861698150635,-104.672996521,37.3030014038,-108.627998352
"CGI","STL",38.7486991882324,-90.370002746582,37.2252998352051,-89.57080078125
"CHA","ATL",33.6366996765137,-84.4281005859375,35.0353012084961,-85.2037963867188
"CHA","DCA",38.8521,-77.037697,35.0353012084961,-85.2037963867188
"CHA","SFB",28.7775993347168,-81.2375030517578,35.0353012084961,-85.2037963867188
"CHA","ORD",41.97859955,-87.90480042,35.0353012084961,-85.2037963867188
"CHA","DFW",32.896800994873,-97.0380020141602,35.0353012084961,-85.2037963867188
"CHA","DFW",32.896800994873,-97.0380020141602,35.0353012084961,-85.2037963867188
"CHA","ORD",41.97859955,-87.90480042,35.0353012084961,-85.2037963867188
"CHA","CLT",35.2140007019043,-80.9430999755859,35.0353012084961,-85.2037963867188
"CHA","ATL",33.6366996765137,-84.4281005859375,35.0353012084961,-85.2037963867188
"CHA","ATL",33.6366996765137,-84.4281005859375,35.0353012084961,-85.2037963867188
"CHA","PIE",27.91020012,-82.68740082,35.0353012084961,-85.2037963867188
"CHA","DCA",38.8521,-77.037697,35.0353012084961,-85.2037963867188
"CHA","ATL",33.6366996765137,-84.4281005859375,35.0353012084961,-85.2037963867188
"CHA","DTW",42.2123985290527,-83.353401184082,35.0353012084961,-85.2037963867188
"CHA","ATL",33.6366996765137,-84.4281005859375,35.0353012084961,-85.2037963867188
"CHA","CLT",35.2140007019043,-80.9430999755859,35.0353012084961,-85.2037963867188
"CHO","ORD",41.97859955,-87.90480042,38.138599395752,-78.4529037475586
"CHO","CLT",35.2140007019043,-80.9430999755859,38.138599395752,-78.4529037475586
"CHO","LGA",40.77719879,-73.87259674,38.138599395752,-78.4529037475586
"CHO","LGA",40.77719879,-73.87259674,38.138599395752,-78.4529037475586
"CHO","IAD",38.94449997,-77.45580292,38.138599395752,-78.4529037475586
"CHO","ATL",33.6366996765137,-84.4281005859375,38.138599395752,-78.4529037475586
"CHO","ORD",41.97859955,-87.90480042,38.138599395752,-78.4529037475586
"CHO","ATL",33.6366996765137,-84.4281005859375,38.138599395752,-78.4529037475586
"CHO","CLT",35.2140007019043,-80.9430999755859,38.138599395752,-78.4529037475586
"CHO","PHL",39.871898651123,-75.241096496582,38.138599395752,-78.4529037475586
"CHO","ATL",33.6366996765137,-84.4281005859375,38.138599395752,-78.4529037475586
"CHO","PHL",39.871898651123,-75.241096496582,38.138599395752,-78.4529037475586
"CHO","LGA",40.77719879,-73.87259674,38.138599395752,-78.4529037475586
"CHS","ATL",33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
"CHS","JFK",40.63980103,-73.77890015,32.89860153,-80.04049683
"CHS","CLE",41.4117012024,-81.8498001099,32.89860153,-80.04049683
"CHS","LGA",40.77719879,-73.87259674,32.89860153,-80.04049683
"CHS","DFW",32.896800994873,-97.0380020141602,32.89860153,-80.04049683
"CHS","JFK",40.63980103,-73.77890015,32.89860153,-80.04049683
"CHS","BNA",36.1245002746582,-86.6781997680664,32.89860153,-80.04049683
"CHS","BOS",42.36429977,-71.00520325,32.89860153,-80.04049683
"CHS","ATL",33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
"CHS","IAD",38.94449997,-77.45580292,32.89860153,-80.04049683
"CHS","CLT",35.2140007019043,-80.9430999755859,32.89860153,-80.04049683
"CHS","MIA",25.7931995391846,-80.2906036376953,32.89860153,-80.04049683
"CHS","ATL",33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
"CHS","ATL",33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
"CHS","ATL",33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
"CHS","MDW",41.7859992980957,-87.7524032592773,32.89860153,-80.04049683
"CHS","PHL",39.871898651123,-75.241096496582,32.89860153,-80.04049683
"CHS","BNA",36.1245002746582,-86.6781997680664,32.89860153,-80.04049683
"CHS","IAH",29.9843997955322,-95.3414001464844,32.89860153,-80.04049683
"CHS","HOU",29.64539909,-95.27890015,32.89860153,-80.04049683
"CHS","ATL",33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
"CHS","DTW",42.2123985290527,-83.353401184082,32.89860153,-80.04049683
"CHS","ATL",33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
"CHS","BOS",42.36429977,-71.00520325,32.89860153,-80.04049683
"CHS","PHL",39.871898651123,-75.241096496582,32.89860153,-80.04049683
"CHS","HOU",29.64539909,-95.27890015,32.89860153,-80.04049683
"CHS","EWR",40.6925010681152,-74.168701171875,32.89860153,-80.04049683
"CHS","MIA",25.7931995391846,-80.2906036376953,32.89860153,-80.04049683
"CHS","CLT",35.2140007019043,-80.9430999755859,32.89860153,-80.04049683
"CHS","DFW",32.896800994873,-97.0380020141602,32.89860153,-80.04049683
"CHS","BWI",39.17539978,-76.66829681,32.89860153,-80.04049683
"CHS","DCA",38.8521,-77.037697,32.89860153,-80.04049683
"CHS","MDW",41.7859992980957,-87.7524032592773,32.89860153,-80.04049683
"CHS","ORD",41.97859955,-87.90480042,32.89860153,-80.04049683
"CHS","DCA",38.8521,-77.037697,32.89860153,-80.04049683
"CIC","SFO",37.6189994812012,-122.375,39.79539871,-121.8580017
"CID","AZA",33.30780029,-111.6549988,41.8847007751465,-91.7108001708984
"CID","SFB",28.7775993347168,-81.2375030517578,41.8847007751465,-91.7108001708984
"CID","ATL",33.6366996765137,-84.4281005859375,41.8847007751465,-91.7108001708984
"CID","ORD",41.97859955,-87.90480042,41.8847007751465,-91.7108001708984
"CID","LAS",36.08010101,-115.1520004,41.8847007751465,-91.7108001708984
"CID","DTW",42.2123985290527,-83.353401184082,41.8847007751465,-91.7108001708984
"CID","ATL",33.6366996765137,-84.4281005859375,41.8847007751465,-91.7108001708984
"CID","PGD",26.92020035,-81.9905014,41.8847007751465,-91.7108001708984
"CID","DFW",32.896800994873,-97.0380020141602,41.8847007751465,-91.7108001708984
"CID","DEN",39.861698150635,-104.672996521,41.8847007751465,-91.7108001708984
"CID","ORD",41.97859955,-87.90480042,41.8847007751465,-91.7108001708984
"CID","DFW",32.896800994873,-97.0380020141602,41.8847007751465,-91.7108001708984
"CID","ORD",41.97859955,-87.90480042,41.8847007751465,-91.7108001708984
"CID","DEN",39.861698150635,-104.672996521,41.8847007751465,-91.7108001708984
"CID","MSP",44.8819999695,-93.2218017578,41.8847007751465,-91.7108001708984
"CID","PIE",27.91020012,-82.68740082,41.8847007751465,-91.7108001708984
"CID","ATL",33.6366996765137,-84.4281005859375,41.8847007751465,-91.7108001708984
"CID","ATL",33.6366996765137,-84.4281005859375,41.8847007751465,-91.7108001708984
"CIK","FAI",64.81510162,-147.8560028,66.6449966431,-143.740005493
"CIK","FYU",66.5715026855469,-145.25,66.6449966431,-143.740005493
"CIU","DTW",42.2123985290527,-83.353401184082,46.2508010864258,-84.4723968505859
"CKB","SFB",28.7775993347168,-81.2375030517578,39.2966003418,-80.2281036377
"CKB","MGW",39.64289856,-79.91629791,39.2966003418,-80.2281036377
"CLD","LAX",33.94250107,-118.4079971,33.12829971,-117.2799988
"CLE","BWI",39.17539978,-76.66829681,41.4117012024,-81.8498001099
"CLE","MSY",29.9934005737305,-90.2580032348633,41.4117012024,-81.8498001099
"CLE","JHW",42.15340042,-79.25800323,41.4117012024,-81.8498001099
"CLE","BNA",36.1245002746582,-86.6781997680664,41.4117012024,-81.8498001099
"CLE","DUJ",41.17829895,-78.8986969,41.4117012024,-81.8498001099
"CLE","MCO",28.4293994903564,-81.3089981079102,41.4117012024,-81.8498001099
"CLE","BOS",42.36429977,-71.00520325,41.4117012024,-81.8498001099
"CLE","CLT",35.2140007019043,-80.9430999755859,41.4117012024,-81.8498001099
"CLE","SYR",43.111198425293,-76.1063003540039,41.4117012024,-81.8498001099
"CLE","JFK",40.63980103,-73.77890015,41.4117012024,-81.8498001099
"CLE","MSP",44.8819999695,-93.2218017578,41.4117012024,-81.8498001099
"CLE","MKE",42.9472007751465,-87.896598815918,41.4117012024,-81.8498001099
"CLE","ORD",41.97859955,-87.90480042,41.4117012024,-81.8498001099
"CLE","FNT",42.9654006958008,-83.7435989379883,41.4117012024,-81.8498001099
"CLE","DTW",42.2123985290527,-83.353401184082,41.4117012024,-81.8498001099
"CLE","MIA",25.7931995391846,-80.2906036376953,41.4117012024,-81.8498001099
"CLE","IND",39.7173,-86.294403,41.4117012024,-81.8498001099
"CLE","FLL",26.0725994110107,-80.152702331543,41.4117012024,-81.8498001099
"CLE","DFW",32.896800994873,-97.0380020141602,41.4117012024,-81.8498001099
"CLE","CLT",35.2140007019043,-80.9430999755859,41.4117012024,-81.8498001099
"CLE","BUF",42.94049835,-78.73220062,41.4117012024,-81.8498001099
"CLE","ROC",43.1189002990723,-77.6724014282227,41.4117012024,-81.8498001099
"CLE","PBI",26.6832008361816,-80.0955963134766,41.4117012024,-81.8498001099
"CLE","CMH",39.9980010986328,-82.8918991088867,41.4117012024,-81.8498001099
"CLE","PHL",39.871898651123,-75.241096496582,41.4117012024,-81.8498001099
"CLE","TPA",27.9755001068115,-82.533203125,41.4117012024,-81.8498001099
"CLE","ATL",33.6366996765137,-84.4281005859375,41.4117012024,-81.8498001099
"CLE","ORD",41.97859955,-87.90480042,41.4117012024,-81.8498001099
"CLE","SFO",37.6189994812012,-122.375,41.4117012024,-81.8498001099
"CLE","JFK",40.63980103,-73.77890015,41.4117012024,-81.8498001099
"CLE","CHS",32.89860153,-80.04049683,41.4117012024,-81.8498001099
"CLE","DEN",39.861698150635,-104.672996521,41.4117012024,-81.8498001099
"CLE","MDW",41.7859992980957,-87.7524032592773,41.4117012024,-81.8498001099
"CLE","SDF",38.1744,-85.736,41.4117012024,-81.8498001099
"CLE","CLT",35.2140007019043,-80.9430999755859,41.4117012024,-81.8498001099
"CLE","GRR",42.88079834,-85.52279663,41.4117012024,-81.8498001099
"CLE","ATL",33.6366996765137,-84.4281005859375,41.4117012024,-81.8498001099
"CLE","LAS",36.08010101,-115.1520004,41.4117012024,-81.8498001099
"CLE","MDW",41.7859992980957,-87.7524032592773,41.4117012024,-81.8498001099
"CLE","DEN",39.861698150635,-104.672996521,41.4117012024,-81.8498001099
"CLE","LGA",40.77719879,-73.87259674,41.4117012024,-81.8498001099
"CLE","JFK",40.63980103,-73.77890015,41.4117012024,-81.8498001099
"CLE","PHL",39.871898651123,-75.241096496582,41.4117012024,-81.8498001099
"CLE","BFD",41.8031005859375,-78.6400985717773,41.4117012024,-81.8498001099
"CLE","DAY",39.902400970459,-84.2193984985352,41.4117012024,-81.8498001099
"CLE","BNA",36.1245002746582,-86.6781997680664,41.4117012024,-81.8498001099
"CLE","BWI",39.17539978,-76.66829681,41.4117012024,-81.8498001099
"CLE","DCA",38.8521,-77.037697,41.4117012024,-81.8498001099
"CLE","IAH",29.9843997955322,-95.3414001464844,41.4117012024,-81.8498001099
"CLE","LAX",33.94250107,-118.4079971,41.4117012024,-81.8498001099
"CLE","TTN",40.2766990661621,-74.8134994506836,41.4117012024,-81.8498001099
"CLE","FKL",41.3778991699,-79.8603973389,41.4117012024,-81.8498001099
"CLE","LGA",40.77719879,-73.87259674,41.4117012024,-81.8498001099
"CLE","MCI",39.2976,-94.713898,41.4117012024,-81.8498001099
"CLE","PKB",39.345100402832,-81.4392013549805,41.4117012024,-81.8498001099
"CLE","MSP",44.8819999695,-93.2218017578,41.4117012024,-81.8498001099
"CLE","ORD",41.97859955,-87.90480042,41.4117012024,-81.8498001099
"CLE","RIC",37.505199432373,-77.3197021484375,41.4117012024,-81.8498001099
"CLE","ATL",33.6366996765137,-84.4281005859375,41.4117012024,-81.8498001099
"CLE","ERI",42.0831270134,-80.1738667488,41.4117012024,-81.8498001099
"CLE","STL",38.7486991882324,-90.370002746582,41.4117012024,-81.8498001099
"CLE","PHX",33.4342994689941,-112.012001037598,41.4117012024,-81.8498001099
"CLE","ALB",42.7482986450195,-73.8016967773438,41.4117012024,-81.8498001099
"CLE","AUS",30.1944999694824,-97.6698989868164,41.4117012024,-81.8498001099
"CLE","DFW",32.896800994873,-97.0380020141602,41.4117012024,-81.8498001099
"CLE","LAS",36.08010101,-115.1520004,41.4117012024,-81.8498001099
"CLE","BWI",39.17539978,-76.66829681,41.4117012024,-81.8498001099
"CLE","RSW",26.5361995697021,-81.7552032470703,41.4117012024,-81.8498001099
"CLE","DFW",32.896800994873,-97.0380020141602,41.4117012024,-81.8498001099
"CLE","ATL",33.6366996765137,-84.4281005859375,41.4117012024,-81.8498001099
"CLE","EWR",40.6925010681152,-74.168701171875,41.4117012024,-81.8498001099
"CLE","IAD",38.94449997,-77.45580292,41.4117012024,-81.8498001099
"CLE","MIA",25.7931995391846,-80.2906036376953,41.4117012024,-81.8498001099
"CLE","ATL",33.6366996765137,-84.4281005859375,41.4117012024,-81.8498001099
"CLE","GSP",34.8956985474,-82.2189025879,41.4117012024,-81.8498001099
"CLL","DFW",32.896800994873,-97.0380020141602,30.58860016,-96.36380005
"CLL","DFW",32.896800994873,-97.0380020141602,30.58860016,-96.36380005
"CLL","IAH",29.9843997955322,-95.3414001464844,30.58860016,-96.36380005
"CLM","BFI",47.5299987792969,-122.302001953125,48.1202011108398,-123.5
"CLT","CAK",40.9160995483398,-81.4421997070312,35.2140007019043,-80.9430999755859
"CLT","LEX",38.0364990234375,-84.6059036254883,35.2140007019043,-80.9430999755859
"CLT","ILM",34.2705993652344,-77.9026031494141,35.2140007019043,-80.9430999755859
"CLT","SAT",29.5337009429932,-98.4698028564453,35.2140007019043,-80.9430999755859
"CLT","TYS",35.81100082,-83.9940033,35.2140007019043,-80.9430999755859
"CLT","LGA",40.77719879,-73.87259674,35.2140007019043,-80.9430999755859
"CLT","ORF",36.8945999145508,-76.2012023925781,35.2140007019043,-80.9430999755859
"CLT","LEX",38.0364990234375,-84.6059036254883,35.2140007019043,-80.9430999755859
"CLT","LIT",34.7294006348,-92.2242965698,35.2140007019043,-80.9430999755859
"CLT","ILM",34.2705993652344,-77.9026031494141,35.2140007019043,-80.9430999755859
"CLT","CLE",41.4117012024,-81.8498001099,35.2140007019043,-80.9430999755859
"CLT","CAK",40.9160995483398,-81.4421997070312,35.2140007019043,-80.9430999755859
"CLT","IAH",29.9843997955322,-95.3414001464844,35.2140007019043,-80.9430999755859
"CLT","SLC",40.7883987426758,-111.977996826172,35.2140007019043,-80.9430999755859
"CLT","RDU",35.8776016235352,-78.7874984741211,35.2140007019043,-80.9430999755859
"CLT","AGS",33.3698997497559,-81.9645004272461,35.2140007019043,-80.9430999755859
"CLT","OMA",41.3031997680664,-95.8940963745117,35.2140007019043,-80.9430999755859
"CLT","DEN",39.861698150635,-104.672996521,35.2140007019043,-80.9430999755859
"CLT","SDF",38.1744,-85.736,35.2140007019043,-80.9430999755859
"CLT","PHF",37.13190079,-76.49299622,35.2140007019043,-80.9430999755859
"CLT","SMF",38.6954002380371,-121.591003417969,35.2140007019043,-80.9430999755859
"CLT","PHF",37.13190079,-76.49299622,35.2140007019043,-80.9430999755859
"CLT","CMH",39.9980010986328,-82.8918991088867,35.2140007019043,-80.9430999755859
"CLT","TPA",27.9755001068115,-82.533203125,35.2140007019043,-80.9430999755859
"CLT","MDW",41.7859992980957,-87.7524032592773,35.2140007019043,-80.9430999755859
"CLT","LUK",39.10329819,-84.41860199,35.2140007019043,-80.9430999755859
"CLT","BHM",33.56290054,-86.75350189,35.2140007019043,-80.9430999755859
"CLT","SYR",43.111198425293,-76.1063003540039,35.2140007019043,-80.9430999755859
"CLT","MSP",44.8819999695,-93.2218017578,35.2140007019043,-80.9430999755859
"CLT","PHX",33.4342994689941,-112.012001037598,35.2140007019043,-80.9430999755859
